id,recordedBy,individualCount,sex,lifeStage,samplingProtocol,samplingEffort,eventDate,eventTime,habitat,eventRemarks,locationID,continent,waterBody,locality,minimumElevationInMeters,maximumElevationInMeters,verbatimCoordinates,verbatimLatitude,verbatimLongitude,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,identifiedBy,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,scientificNameAuthorship,vernacularName
CON-T16:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Macho,Adulto,Transecto,4 horas por dos observadores,2016-12-06,7:48:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T16,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.27"" N |74° 6' 28.04"" W","4° 45' 35.27""  N","74° 6' 28.04"" W",4.75979830416,-74.10778604962,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Spinus psaltria,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,psaltria,Especie,"Say, 1822",Jilguero Aliblanco
CON-T16:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-12-06,7:48:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T16,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.27"" N |74° 6' 28.04"" W","4° 45' 35.27""  N","74° 6' 28.04"" W",4.75979830416,-74.10778604962,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Coragyps atratus,Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Coragyps,atratus,Especie,"Bechstein, 1793",Gallinazo Negro
CON-T16:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-12-06,7:48:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T16,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.27"" N |74° 6' 28.04"" W","4° 45' 35.27""  N","74° 6' 28.04"" W",4.75979830416,-74.10778604962,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Synallaxis subpudica,Animalia,Chordata,Aves,Passeriformes,Furnariidae,Synallaxis,subpudica,Especie,"P. L. Sclater, 1874",Chamicero Cundiboyacence
CON-T16:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-12-06,7:48:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T16,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.27"" N |74° 6' 28.04"" W","4° 45' 35.27""  N","74° 6' 28.04"" W",4.75979830416,-74.10778604962,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Troglodytes aedon,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,aedon,Especie,"Vieillot, 1809",Cucarachero Común
CON-T16:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Transecto,4 horas por dos observadores,2016-12-06,7:48:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T16,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.27"" N |74° 6' 28.04"" W","4° 45' 35.27""  N","74° 6' 28.04"" W",4.75979830416,-74.10778604962,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Chrysomus icterocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae,Chrysomus,icterocephalus,Especie,"Linnaeus, 1766",Monjita Cabeciamarilla
CON-T16:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-12-06,7:48:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T16,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.27"" N |74° 6' 28.04"" W","4° 45' 35.27""  N","74° 6' 28.04"" W",4.75979830416,-74.10778604962,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Bubulcus ibis,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Bubulcus,ibis,Especie,"Linnaeus, 1758",Garcilla Bueyera
CON-T16:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-12-06,7:48:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T16,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.27"" N |74° 6' 28.04"" W","4° 45' 35.27""  N","74° 6' 28.04"" W",4.75979830416,-74.10778604962,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Diglossa humeralis,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Diglossa,humeralis,Especie,"Fraser, 1840",Picaflor Negro
CON-T16:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-12-06,7:48:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T16,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.27"" N |74° 6' 28.04"" W","4° 45' 35.27""  N","74° 6' 28.04"" W",4.75979830416,-74.10778604962,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Orochelidon murina,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Orochelidon,murina,Especie,"Cassin, 1853",Golondrina Plomiza
CON-P16:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-12-06,8:05:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P16,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.27"" N |74° 6' 28.04"" W","4° 45' 35.27""  N","74° 6' 28.04"" W",4.759799,-74.10778997,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Chrysomus icterocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae,Chrysomus,icterocephalus,Especie,"Linnaeus, 1766",Monjita Cabeciamarilla
CON-P16:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-12-06,8:05:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P16,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.27"" N |74° 6' 28.04"" W","4° 45' 35.27""  N","74° 6' 28.04"" W",4.759799,-74.10778997,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Diglossa humeralis,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Diglossa,humeralis,Especie,"Fraser, 1840",Picaflor Negro
CON-P16:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-12-06,8:05:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P16,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.27"" N |74° 6' 28.04"" W","4° 45' 35.27""  N","74° 6' 28.04"" W",4.759799,-74.10778997,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Fulica americana,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,americana,Especie,"Gmelin, 1789",Focha Americana
CON-P16:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-12-06,8:05:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P16,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.27"" N |74° 6' 28.04"" W","4° 45' 35.27""  N","74° 6' 28.04"" W",4.759799,-74.10778997,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Zenaida auriculata,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,auriculata,Especie,"Des Murs, 1847",Torcaza Naguiblanca
CON-P16:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-12-06,8:05:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P16,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.27"" N |74° 6' 28.04"" W","4° 45' 35.27""  N","74° 6' 28.04"" W",4.759799,-74.10778997,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Parkesia noveboracensis,Animalia,Chordata,Aves,Passeriformes,Parulidae,Parkesia,noveboracensis,Especie,"J. F. Gmelin, 1789",Reinita Acuática
CON-P16:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-12-06,8:05:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P16,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 35.27"" N |74° 6' 28.04"" W","4° 45' 35.27""  N","74° 6' 28.04"" W",4.759799,-74.10778997,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Elanus leucurus,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Elanus,leucurus,Especie,"Vieillot, 1818",Gavilan Maromero
CON-T15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Macho,Adulto,Transecto,4 horas por dos observadores,2016-12-06,8:10:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.75929641308,-74.10780405573,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Chrysomus icterocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae,Chrysomus,icterocephalus,Especie,"Linnaeus, 1766",Monjita Cabeciamarilla
CON-T15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Hembra,Adulto,Transecto,4 horas por dos observadores,2016-12-06,8:10:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.75929641308,-74.10780405573,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Chrysomus icterocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae,Chrysomus,icterocephalus,Especie,"Linnaeus, 1766",Monjita Cabeciamarilla
CON-T15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-12-06,8:10:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.75929641308,-74.10780405573,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Tyrannus melancholicus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus,melancholicus,Especie,"Vieillot, 1819",Sirirí Común
CON-T15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-12-06,8:10:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.75929641308,-74.10780405573,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Troglodytes aedon,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,aedon,Especie,"Vieillot, 1809",Cucarachero Común
CON-T15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,2,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-12-06,8:10:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.75929641308,-74.10780405573,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Zenaida auriculata,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,auriculata,Especie,"Des Murs, 1847",Torcaza Naguiblanca
CON-T15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Macho,Adulto,Transecto,4 horas por dos observadores,2016-12-06,8:10:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.75929641308,-74.10780405573,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Chrysomus icterocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae,Chrysomus,icterocephalus,Especie,"Linnaeus, 1766",Monjita Cabeciamarilla
CON-T15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-12-06,8:10:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.75929641308,-74.10780405573,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Troglodytes aedon,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,aedon,Especie,"Vieillot, 1809",Cucarachero Común
CON-T15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Macho,Adulto,Transecto,4 horas por dos observadores,2016-12-06,8:10:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.75929641308,-74.10780405573,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Chrysomus icterocephalus,Animalia,Chordata,Aves,Passeriformes,Icteridae,Chrysomus,icterocephalus,Especie,"Linnaeus, 1766",Monjita Cabeciamarilla
CON-T15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-12-06,8:10:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.75929641308,-74.10780405573,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Coragyps atratus,Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Coragyps,atratus,Especie,"Bechstein, 1793",Gallinazo Negro
CON-T15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Juvenil,Transecto,4 horas por dos observadores,2016-12-06,8:10:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.75929641308,-74.10780405573,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Falco peregrinus,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,peregrinus,Especie,"Tunstall, 1771",Halcón Peregrino
CON-T15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-12-06,8:10:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.75929641308,-74.10780405573,WGS84,55.53602434000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Falco columbarius,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,columbarius,Especie,"Linnaeus, 1758",Esmerejón
CON-P15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-12-06,8:34:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.758795016,-74.10781796,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Gallinula galeata,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,galeata,Especie,,Polla Gris
CON-P15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-12-06,8:34:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.758795016,-74.10781796,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Icterus chrysater,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,chrysater,Especie,"Lesson, 1844",Turpial Montañero
CON-P15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-12-06,8:34:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.758795016,-74.10781796,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Troglodytes aedon,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,aedon,Especie,"Vieillot, 1809",Cucarachero Común
CON-P15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-12-06,8:34:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.758795016,-74.10781796,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Tyrannus melancholicus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus,melancholicus,Especie,"Vieillot, 1819",Sirirí Común
CON-P15:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-12-06,8:34:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P15,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 31.66"" N |74° 6' 28.14"" W","4° 45' 31.66""  N","74° 6' 28.14"" W",4.758795016,-74.10781796,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Zenaida auriculata,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,auriculata,Especie,"Des Murs, 1847",Torcaza Naguiblanca
CON-T14:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Hembra,Adulto,Transecto,4 horas por dos observadores,2016-12-06,8:39:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.75868596590,-74.10870092368,WGS84,98.23568598000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Turdus fuscater,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,fuscater,Especie,"Orbigny & Lafresnaye, 1837",Mirla Patinaranja
CON-T14:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-12-06,8:39:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.75868596590,-74.10870092368,WGS84,98.23568598000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Diglossa humeralis,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Diglossa,humeralis,Especie,"Fraser, 1840",Picaflor Negro
CON-T14:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-12-06,8:39:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.75868596590,-74.10870092368,WGS84,98.23568598000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Zenaida auriculata,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,auriculata,Especie,"Des Murs, 1847",Torcaza Naguiblanca
CON-T14:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-12-06,8:39:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.75868596590,-74.10870092368,WGS84,98.23568598000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Tyrannus tyrannus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus,tyrannus,Especie,"Linnaeus, 1758",Sirirí Norteño
CON-T14:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Transecto,4 horas por dos observadores,2016-12-06,8:39:00,Humedal de planicie confinado a zona urbana,Soleado,CON-T14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.75868596590,-74.10870092368,WGS84,98.23568598000,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Turdus fuscater,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,fuscater,Especie,"Orbigny & Lafresnaye, 1837",Mirla Patinaranja
CON-P14:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-12-06,8:56:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.758572979,-74.10957699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Diglossa humeralis,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Diglossa,humeralis,Especie,"Fraser, 1840",Picaflor Negro
CON-P14:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-12-06,8:56:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.758572979,-74.10957699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Contopus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Contopus,,Género,,
CON-P14:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Indeterminado,Punto,4 horas por dos observadores,2016-12-06,8:56:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.758572979,-74.10957699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Contopus,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Contopus,,Género,,
CON-P14:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Macho,Adulto,Punto,4 horas por dos observadores,2016-12-06,8:56:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.758572979,-74.10957699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Oxyura jamaicensis,Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,jamaicensis,Especie,"Gmelin, 1789",Pato Rufo
CON-P14:2016-12-06,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,1,Indeterminado,Adulto,Punto,4 horas por dos observadores,2016-12-06,8:56:00,Humedal de planicie confinado a zona urbana,Soleado,CON-P14,SA,Humedal La Conejera,"Localidad Suba, PEDH La Conejera",2550,2600,"4° 45' 30.86"" N |74° 6' 34.47"" W","4° 45' 30.86""  N","74° 6' 34.47"" W",4.758572979,-74.10957699,WGS84,3,,Luisa Lagos | Julio Martinez |Raul Molina | Cristian Rincón,Troglodytes aedon,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,aedon,Especie,"Vieillot, 1809",Cucarachero Común
